first_class,second_class,third_class
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
3.Bridge,3.1 DriveIn,9.9.9 Invalid
3.Bridge,3.1 DriveIn,9.9.9 Invalid
3.Bridge,3.1 DriveIn,9.9.9 Invalid
3.Bridge,3.1 DriveIn,9.9.9 Invalid
3.Bridge,3.1 DriveIn,9.9.9 Invalid
3.Bridge,3.1 DriveIn,9.9.9 Invalid
3.Bridge,3.1 DriveIn,9.9.9 Invalid
3.Bridge,3.1 DriveIn,9.9.9 Invalid
3.Bridge,1.1 InLane,9.9.9 Invalid
3.Bridge,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
