first_class,second_class,third_class
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.3 Driving,9.9.9 Invalid
4.SlipRoad,4.2 DriveOut,9.9.9 Invalid
4.SlipRoad,4.2 DriveOut,9.9.9 Invalid
4.SlipRoad,4.2 DriveOut,9.9.9 Invalid
4.SlipRoad,4.2 DriveOut,9.9.9 Invalid
4.SlipRoad,4.2 DriveOut,9.9.9 Invalid
4.SlipRoad,4.2 DriveOut,9.9.9 Invalid
4.SlipRoad,4.2 DriveOut,9.9.9 Invalid
4.SlipRoad,4.2 DriveOut,9.9.9 Invalid
4.SlipRoad,4.2 DriveOut,9.9.9 Invalid
4.SlipRoad,4.2 DriveOut,9.9.9 Invalid
2. Crossing,2.1 StopAndWait,2.1.5 PedestrianCrossing
2. Crossing,2.1 StopAndWait,2.1.5 PedestrianCrossing
2. Crossing,2.1 StopAndWait,2.1.5 PedestrianCrossing
2. Crossing,2.1 StopAndWait,2.1.5 PedestrianCrossing
2. Crossing,2.1 StopAndWait,2.1.5 PedestrianCrossing
2. Crossing,2.1 StopAndWait,2.1.5 PedestrianCrossing
2. Crossing,2.1 StopAndWait,2.1.5 PedestrianCrossing
2. Crossing,2.1 StopAndWait,2.1.5 PedestrianCrossing
2. Crossing,2.1 StopAndWait,2.1.5 PedestrianCrossing
