first_class,second_class,third_class
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.1 StopAndWait,2.1.2 StopAtYellowLight
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
