first_class,second_class,third_class
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
