first_class,second_class,third_class
2. Crossing,2.5 TurnLeft,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
9.Invalid,9.9 Invalid,9.9.9 Invalid
