first_class,second_class,third_class
2. Crossing,2.5 TurnLeft,2.5.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,1.2.1 ObstaclesAhead
1.GoStraight,1.2 ChangingLaneLeft,1.2.1 ObstaclesAhead
1.GoStraight,1.2 ChangingLaneLeft,1.2.1 ObstaclesAhead
1.GoStraight,1.2 ChangingLaneLeft,1.2.1 ObstaclesAhead
1.GoStraight,1.2 ChangingLaneLeft,1.2.1 ObstaclesAhead
1.GoStraight,1.2 ChangingLaneLeft,1.2.1 ObstaclesAhead
1.GoStraight,1.2 ChangingLaneLeft,1.2.1 ObstaclesAhead
1.GoStraight,1.2 ChangingLaneLeft,1.2.1 ObstaclesAhead
1.GoStraight,1.3 ChangingLaneRight,1.3.2 ObstaclesInRightLane
1.GoStraight,1.3 ChangingLaneRight,1.3.2 ObstaclesInRightLane
1.GoStraight,1.3 ChangingLaneRight,1.3.2 ObstaclesInRightLane
1.GoStraight,1.3 ChangingLaneRight,1.3.2 ObstaclesInRightLane
1.GoStraight,1.3 ChangingLaneRight,1.3.2 ObstaclesInRightLane
1.GoStraight,1.3 ChangingLaneRight,1.3.2 ObstaclesInRightLane
1.GoStraight,1.3 ChangingLaneRight,1.3.2 ObstaclesInRightLane
1.GoStraight,1.3 ChangingLaneRight,1.3.2 ObstaclesInRightLane
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
