first_class,second_class,third_class
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.5 LeadVehicleStppoed
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,9.9.9 Invalid
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.1 NoVehiclesAhead
2. Crossing,2.6 TurnRight,2.6.1 NoVehiclesAhead
