first_class,second_class,third_class
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.1 StopAndWait,2.1.1 StopAtRedLight
2. Crossing,2.1 StopAndWait,2.1.1 StopAtRedLight
2. Crossing,2.1 StopAndWait,2.1.1 StopAtRedLight
2. Crossing,2.1 StopAndWait,2.1.1 StopAtRedLight
