first_class,second_class,third_class
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.2 Starting,2.2.2 RoundLightChanged
2. Crossing,2.2 Starting,2.2.2 RoundLightChanged
2. Crossing,2.2 Starting,2.2.2 RoundLightChanged
2. Crossing,2.2 Starting,2.2.2 RoundLightChanged
2. Crossing,2.2 Starting,2.2.2 RoundLightChanged
2. Crossing,2.2 Starting,2.2.2 RoundLightChanged
