first_class,second_class,third_class
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.1 StopAndWait,2.1.8 VehiclesCrossing
2. Crossing,2.1 StopAndWait,2.1.8 VehiclesCrossing
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.6 TurnRight,2.6.2 WithLeadVehicle
2. Crossing,2.1 StopAndWait,2.1.4 LeadVehicleStppoed
2. Crossing,2.6 TurnRight,2.6.3 VehiclesCrossing
2. Crossing,2.6 TurnRight,2.6.3 VehiclesCrossing
2. Crossing,2.6 TurnRight,2.6.3 VehiclesCrossing
2. Crossing,2.6 TurnRight,2.6.3 VehiclesCrossing
2. Crossing,2.6 TurnRight,2.6.3 VehiclesCrossing
2. Crossing,2.6 TurnRight,2.6.3 VehiclesCrossing
2. Crossing,2.6 TurnRight,2.6.3 VehiclesCrossing
2. Crossing,2.6 TurnRight,2.6.3 VehiclesCrossing
2. Crossing,2.6 TurnRight,2.6.3 VehiclesCrossing
2. Crossing,2.6 TurnRight,2.6.3 VehiclesCrossing
2. Crossing,2.1 StopAndWait,2.1.8 VehiclesCrossing
2. Crossing,2.1 StopAndWait,2.1.8 VehiclesCrossing
2. Crossing,2.1 StopAndWait,2.1.8 VehiclesCrossing
