first_class,second_class,third_class
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.3 VehiclesCrossing
2. Crossing,2.4 GoStraight,2.4.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.3 VehiclesCrossing
2. Crossing,2.5 TurnLeft,2.5.2 WithLeadVehicle
2. Crossing,2.5 TurnLeft,2.5.2 WithLeadVehicle
2. Crossing,2.5 TurnLeft,2.5.2 WithLeadVehicle
2. Crossing,2.5 TurnLeft,2.5.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
2. Crossing,2.4 GoStraight,2.4.1 NoVehiclesAhead
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
