first_class,second_class,third_class
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.8 PedestrianCrossing
1.GoStraight,1.1 InLane,1.1.8 PedestrianCrossing
1.GoStraight,1.1 InLane,1.1.8 PedestrianCrossing
1.GoStraight,1.1 InLane,1.1.8 PedestrianCrossing
1.GoStraight,1.1 InLane,1.1.8 PedestrianCrossing
1.GoStraight,1.1 InLane,1.1.8 PedestrianCrossing
1.GoStraight,1.1 InLane,1.1.8 PedestrianCrossing
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
1.GoStraight,1.1 InLane,1.1.1 LeadVehicleConstant
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
2. Crossing,2.4 GoStraight,2.4.2 WithLeadVehicle
