first_class,second_class,third_class
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
2. Crossing,2.2 Starting,2.2.1 ArrowLightChanged
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
1.GoStraight,1.1 InLane,1.1.6 LeadVehicleAccelerating
