first_class,second_class,third_class
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.3 ChangingLaneRight,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.1 InLane,1.1.7  LeadVehicleWrongDriveway
1.GoStraight,1.2 ChangingLaneLeft,1.2.1 ObstaclesAhead
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.2 ChangingLaneLeft,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
1.GoStraight,1.1 InLane,9.9.9 Invalid
