TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,V_X,V_Y,A_X,A_Y,YAW,DYAW,DDYAW,CITY_NAME
1635387330.000,ego,AV,0.0,0.0,-0.033121996880538615,4.755705164618355,0.10806442086001523,0.39798700014411637,0.0,0.03779362429090748,0.2150232456112917,SZ
1635387330.000,scene-000410-2,Vehicle,-0.06187468432621721,-12.118382470665827,-0.09053630457177378,4.601954485954018,0.17991586166883217,-0.7141316251826311,359.1662869970682,-0.006552726263862496,0.9937491074785783,SZ
1635387330.000,scene-000410-3,Vehicle,-16.368563998082372,-36.00393383824148,-1.1780414018746117,-14.76073799679105,3.3451916956408683,0.32331157014598944,178.3774848164701,-0.00014493783586999598,1.5530872008711754,SZ
1635387330.000,scene-000410-5,Vehicle,5.536979102198559,92.84700928867433,-0.014062923317427381,0.018452254421557027,0.2773129384193964,-0.1399325018537396,356.0835899418595,-0.0074431237417798,0.001695479916008935,SZ
1635387330.000,scene-000410-6,Vehicle,-14.98399750523322,84.1319115170104,-0.03844197588448384,0.0026403372113966185,0.2539734834096916,-0.005674078374983259,173.08295412872684,-0.0018378159157634855,-0.0032312218526442393,SZ
1635387330.000,scene-000410-7,Vehicle,-13.865250741147285,90.40824610387337,-0.03688828992341814,0.007099097453093091,0.25068383009921036,-0.014552194842992815,164.87686064615335,-0.0015459930680208345,-0.003493422545602698,SZ
1635387330.000,scene-000410-9,Vehicle,-15.731869148467034,77.62285182256873,-0.038016785191584995,0.0010883213682541856,0.2475075134986376,-0.001161775756778869,172.271801250578,-0.0018096551590360832,-0.003256524108223857,SZ
1635387330.000,scene-000410-13,Vehicle,-0.2643294907555444,-21.027485196404115,-0.12688506758934198,2.528598329875649,0.8021947547058565,5.456397596447104,6.958405758664711,-3.712254988089853,1.337112319511391,SZ
1635387330.000,scene-000410-15,Bicycle,6.765190466375042,53.39543130659304,-0.664232247896041,-8.169561068628632,-0.49544043930052073,0.7322400383821446,178.09730542435483,-0.8906040075908948,0.0012985488500021347,SZ
1635387330.000,scene-000410-16,Pedestrian,9.298764044329658,17.36736473555616,-0.3679765075302782,0.007049881656717383,1.5045880295483711,1.2450133579331946,275.549052220567,-0.006283773625426647,0.001171790179796517,SZ
1635387330.000,scene-000410-17,Pedestrian,10.376215731231184,18.90184656077571,-0.285549724350451,0.03903416125368975,1.0005929076622082,-0.19940459010479783,288.96568829364537,0.006263756102399043,0.004028380519940811,SZ
1635387330.000,scene-000410-19,Pedestrian,11.079188062456524,17.86933231186549,0.26687230461817923,0.01143760540163384,-1.2712676748729257,0.09281582462419155,89.5107025181839,-5.642917860577711,0.007819869561103587,SZ
1635387330.000,scene-000410-20,Pedestrian,-33.086378318931565,5.3906730482822995,-1.386745315392393,0.5073646753301717,0.16914119050056264,-1.3138273939040053,79.04285051272896,6.469488690185926,-2.5658277108151424,SZ
1635387330.000,scene-000410-21,Bicycle,-25.821149430037075,31.903140008678008,-0.012743045977684275,0.08533423494469883,-0.5010144265114498,-0.5864742224107875,79.5,-0.012346030947128384,0.008457915491021595,SZ
1635387330.000,scene-000410-22,Bicycle,-25.841951551000587,30.447898804419147,0.126509393414717,-0.0360652804111434,-1.0840447341269628,-0.20528298915035065,76.49999999999997,-0.01359056050404206,0.007131691224174119,SZ
1635387330.000,scene-000410-23,Bicycle,-24.63731735810455,23.550219297686187,0.10832157181513986,0.45843991166052,-0.3007557532264075,-1.425158147004994,175.1105899226623,-0.0015457433482879424,-0.002678596104146891,SZ
1635387330.000,scene-000410-24,Bicycle,-24.276229531371417,25.493072829086127,0.15352356022795846,0.2664488443021162,-0.4593127618343388,-0.827046136284928,301.7780466065413,0.98307127694153,0.006379612253653022,SZ
1635387330.000,scene-000410-27,Vehicle,-22.187297329230816,-55.9779987032601,0.10701329246180236,-0.03366014399414498,-1.9681107124681767,0.2500150806404652,172.98123879273942,-0.006719192072409896,0.002979805962041837,SZ
1635387330.000,scene-000410-28,Vehicle,-23.141225786766945,-60.819488829137256,-0.5655185043302238,-0.025221352048769068,1.826331776073319,0.08777250886603545,183.03929807780622,-0.005738400095481211,0.0014662209234188595,SZ
1635387330.000,scene-000410-29,Vehicle,-23.21433989813111,-66.4598975214263,-0.11126470689066977,0.001430178351307678,0.3424853479561755,-0.019685951103946588,181.26354111701892,-0.0036031410824080012,-0.00039082507930743304,SZ
1635387330.000,scene-000410-30,Vehicle,-23.439362648562152,-72.55291659613019,-3.080743085379746e-13,8.800589086020755e-13,1.4647527739173934e-12,-2.438182508572052e-12,177.9860007755512,0.004266619061667143,-0.0045196031820182725,SZ
1635387330.000,scene-000410-31,Vehicle,0.296032861091164,56.888111982079096,0.31191428274054944,10.566677521643264,-0.041670174990973585,-0.021750885009666376,354.60704674083166,3.961848987868507,-3.963644049167442,SZ
1635387330.000,scene-000410-32,Pedestrian,-14.430380851060223,78.2735337280726,-0.25123772317145476,-0.873410888337293,-0.2684756680730982,0.8785994111367663,153.8515891551905,-229.37939910360484,217.98844056999224,SZ
1635387330.000,scene-000410-33,Pedestrian,-15.263218705598542,80.85816074171035,1.0882958925501345,0.2811906768454,-1.9984330885361326,-0.5075674513313806,186.41712681710035,-0.2523907020543845,-0.002580545381420052,SZ
1635387330.500,ego,AV,-0.00920315306021796,2.4287847399278566,-0.015991029815234335,4.9618013602944,-0.039540552598798046,0.42639778256006267,0.01889681214545374,0.1453052470965588,1.359645255540599,SZ
1635387330.500,scene-000410-2,Vehicle,-0.09639796176012919,-9.871182557384486,-0.07104602087713234,4.457823414075666,-0.10195472689026613,0.13760733766921618,359.16301063393627,0.49032182747542663,1.5937808960257343,SZ
1635387330.500,scene-000410-3,Vehicle,-16.642380723428676,-43.34268651699343,-0.1231154722388175,-14.591867971466108,0.8745120229023088,0.35216853115377944,178.37741234755214,0.7763986625997177,-1.061267668710741,SZ
1635387330.500,scene-000410-5,Vehicle,5.554044503592584,92.8428340034849,0.06119002039415709,-0.026973094516277142,0.02369883642694151,-0.041768893897597054,356.0798683799886,-0.006595383783775333,0.003342791787133592,SZ
1635387330.500,scene-000410-6,Vehicle,-14.981266076253585,84.13212235666396,0.029779154794353224,-0.0025971169076764184,0.01891103930565663,-0.015275738101308889,173.08203522076894,-0.003453426842085605,-0.0037544175498567256,SZ
1635387330.500,scene-000410-7,Vehicle,-13.862057468983473,90.4097337007604,0.030265255304910615,-0.0016345648732497423,0.017930350814104656,-0.020382454462378515,164.87608764961928,-0.0032927043408221834,-0.004121487579553218,SZ
1635387330.500,scene-000410-9,Vehicle,-15.729457270717056,77.62272562656436,0.028627958508378445,-0.0026433748235544672,0.01907146130121616,-0.013765009010455746,172.27089642299848,-0.003437917213148012,-0.0037898396315512173,SZ
1635387330.500,scene-000410-13,Vehicle,-0.248754283675361,-19.245217900742606,0.1466726889833202,4.272307715105978,0.2920362715847922,1.5184399444742098,5.10227826461977,-3.0436988283341577,1.337958602491085,SZ
1635387330.500,scene-000410-14,Bicycle,-55.78362094883941,5.555502200341936,5.900564807532804,1.8208503697809917,0.2959732177564476,0.5121972610826049,287.28211733662886,-2.5852305730814393,3.8109858570590944,SZ
1635387330.500,scene-000410-15,Bicycle,6.409213441628623,49.4048367679626,-0.6835375428613041,-7.7875051041209105,0.41821925943946825,0.7959838196487397,177.6520034205594,-0.8899547331658937,0.0007118638123131404,SZ
1635387330.500,scene-000410-16,Pedestrian,9.264174016580169,17.490669397617282,0.1522658411765267,0.4144748695700066,0.5763813652788483,0.3846865937199626,275.54591033375425,-0.005697878535528389,0.0017721821085672218,SZ
1635387330.500,scene-000410-17,Pedestrian,10.328910732022983,18.907779083015093,0.037121226536143484,0.0073779584551226796,0.2900908958841697,0.07277977891052956,288.9688201716966,0.008277946362369448,0.004628510373905215,SZ
1635387330.500,scene-000410-19,Pedestrian,11.096287505277402,17.882668543343357,-0.11333103359285539,0.033938221907875106,-0.2495456779712129,-0.002813358599226462,86.68924358789505,-5.639007925797159,0.009051707777189222,SZ
1635387330.500,scene-000410-20,Pedestrian,-33.75977404198778,5.521045343410412,-1.309169005177656,0.09596126858433315,0.1411640503583831,-0.33178623307934874,82.27759485782192,5.186574834778355,1.953636203466317,SZ
1635387330.500,scene-000410-21,Bicycle,-25.869542289069667,31.896522632469328,-0.1396174556123233,-0.06375417153878393,-0.006483212027106444,-0.009879403523143593,79.49382698452644,-0.008117073201617586,0.01037095235722063,SZ
1635387330.500,scene-000410-22,Bicycle,-25.875953814634673,30.415519771382208,-0.18602118510221055,-0.07082289011176025,-0.16607757994074746,0.0662525503478833,76.49320471974795,-0.010024714891955,0.0092653090061674,SZ
1635387330.500,scene-000410-23,Bicycle,-24.617021807094005,23.64073232716367,-0.019680899260409647,-0.01751210970490303,-0.21125413107579047,-0.478649938456698,175.10981705098817,-0.002885041400361388,2.496660255157792,SZ
1635387330.500,scene-000410-24,Bicycle,-24.24454503035895,25.54505369194334,-0.0021119239225281987,-0.014250977389718786,-0.1632291747676078,-0.2957531504824118,302.2695822450121,0.9862610830683565,0.006149287073014875,SZ
1635387330.500,scene-000410-27,Vehicle,-22.292985115258936,-55.975392475054605,-0.3561256229752833,0.020453887061135996,0.1155550507198344,-0.03355895641934126,172.9778791967032,-0.005229289091388978,0.001645052319986462,SZ
1635387330.500,scene-000410-28,Vehicle,-23.247024570542607,-60.823956685117366,0.03966136198814982,0.0016924410003698563,0.5943876892001754,0.019882663330520245,183.03642887775845,-0.005005289633771781,-0.9995464513998087,SZ
1635387330.500,scene-000410-29,Vehicle,-23.240080815614448,-66.46137563452972,-0.017537428107722096,-0.006807547547130378,0.0324237671756151,-0.013264952489805644,181.2617395464777,-0.0037985536220617178,-0.000848111154880371,SZ
